Accuraccy_train_h24-28-32_w200_ov64_120-500s,Loss_train_h24-28-32_w200_ov64_120-500s,Accuraccy_train_h24-30-36_w200_ov64_120s-500s,Loss_train_h24-30-36_w200_ov64_120s-500s,Accuraccy_train_h28-30-32_w200_ov64_120-500s,Loss_train_h28-30-32_w200_ov64_120-500s,Accuraccy_train_h28-32-36_w200_ov64_120s-500s,Loss_train_h28-32-36_w200_ov64_120s-500s,Accuraccy_train_h32-34-36_w200_ov64_120-500s,Loss_train_h32-34-36_w200_ov64_120-500s,Accuraccy_train_h38-40-42_w200_ov64_120s-500s,Loss_train_h38-40-42_w200_ov64_120s-500s,Accuraccy_train_h42-44-46_w200_ov64_120s-500s,Loss_train_h42-44-46_w200_ov64_120s-500s,Accuraccy_train_h24-28-32-36_w200_ov64_120-500s,Loss_train_h24-28-32-36_w200_ov64_120-500s,Accuraccy_train_h30-32-34-36_w200_ov64_120s-500s,Loss_train_h30-32-34-36_w200_ov64_120s-500s
0.685962146,0.593037275,0.703172637,0.59425492,0.71826212,0.60264804,0.728651456,0.53750885,0.694248913,0.600699561,0.662750934,0.612655447,0.62997568,0.637910303,0.704852321,0.518370016,0.712306275,0.584206379
0.68600128,0.593295296,0.703321432,0.594196048,0.718484922,0.60182455,0.728864576,0.537172348,0.694329066,0.601421652,0.662736616,0.612378659,0.629979431,0.637753428,0.704864078,0.51878994,0.71241428,0.583584262
0.686061917,0.593517111,0.703454799,0.594204879,0.718550089,0.601094203,0.729047618,0.536973692,0.694322181,0.60215898,0.662798774,0.611978584,0.629807583,0.637974502,0.705046342,0.519150022,0.71253249,0.582862392
0.686230536,0.593170584,0.703558335,0.593571087,0.718714104,0.601202759,0.729229617,0.536659391,0.694444835,0.602120475,0.663043402,0.611387804,0.629843624,0.638029195,0.705312613,0.518677213,0.71267161,0.583103051
0.686279375,0.593642088,0.703545327,0.593101071,0.718721715,0.600396107,0.72942493,0.536247298,0.694365919,0.602163429,0.66321068,0.611416067,0.629831848,0.637753017,0.705153355,0.51880548,0.712777657,0.582946923
0.686392566,0.59321054,0.70369138,0.592906231,0.718799751,0.599587163,0.729662059,0.535620682,0.69445914,0.602212892,0.663346712,0.611147899,0.629820138,0.63782151,0.705206407,0.519123286,0.712668492,0.583896071
0.686505117,0.593111369,0.703764545,0.593472945,0.718807077,0.60070252,0.729769445,0.535734052,0.694623168,0.602500716,0.663361126,0.61051687,0.629840057,0.637485559,0.705195915,0.518938046,0.712763248,0.584229633
0.686627745,0.593235633,0.703880414,0.592834108,0.718884433,0.600435654,0.729918907,0.535468839,0.6948005,0.602322589,0.663405586,0.610334413,0.629702495,0.637103935,0.705122418,0.518642833,0.71281479,0.584108873
0.686739004,0.593243967,0.704009963,0.593327009,0.719031231,0.600026467,0.730124276,0.535198076,0.694948461,0.602151884,0.663329625,0.609768046,0.629408779,0.636960927,0.705279923,0.518457913,0.712866042,0.583943768
0.686881591,0.593224367,0.704081621,0.593913254,0.719065718,0.600952084,0.730229465,0.535225822,0.695053152,0.60237113,0.663433841,0.610167529,0.62946098,0.636629403,0.70514389,0.518344543,0.712906397,0.583732447
0.68700214,0.593127615,0.704224136,0.593832896,0.719127807,0.600484861,0.730418712,0.534917883,0.694875108,0.602075756,0.663582287,0.610239879,0.629232,0.636419172,0.70527961,0.518467454,0.712988849,0.583894379
0.687185565,0.592998496,0.704365858,0.594627132,0.719244983,0.599695785,0.730649109,0.535021881,0.694951283,0.602149324,0.663506469,0.610089152,0.62884868,0.636212801,0.705456147,0.518713501,0.7131447,0.58339784
0.687294037,0.592999212,0.704450102,0.594213828,0.719375328,0.598929083,0.730920314,0.534982189,0.695083153,0.601996121,0.663609325,0.609760765,0.628638191,0.636174608,0.705528056,0.518890235,0.713236554,0.583355492
0.687328181,0.593208469,0.704336017,0.594120709,0.71922932,0.598183228,0.730826268,0.5346806,0.695242272,0.601286793,0.663681986,0.609221966,0.628722899,0.636087338,0.705620238,0.518874958,0.713359377,0.583184992
0.687467171,0.593421237,0.704166186,0.594146822,0.719207811,0.598320323,0.731095485,0.534401787,0.695316802,0.600726676,0.663709927,0.609775411,0.628436758,0.635488731,0.705773757,0.519367125,0.713533841,0.58322386
0.687563497,0.593358046,0.70432056,0.594594072,0.719282358,0.597771016,0.731293652,0.534510739,0.695446575,0.600223801,0.663737715,0.609515757,0.628229143,0.635377327,0.705864755,0.519284609,0.713676039,0.582807335
0.687429485,0.593320599,0.704516136,0.594403307,0.7193975,0.597876881,0.731393606,0.534732092,0.695547884,0.599747871,0.663706585,0.609516714,0.628252886,0.635390022,0.705934751,0.519638151,0.71385908,0.582631347
0.687535804,0.593027237,0.704626771,0.594251471,0.719430228,0.597866765,0.731631382,0.534517742,0.695620965,0.599376129,0.663778182,0.609092599,0.627939772,0.63570133,0.706147483,0.519506592,0.713989229,0.582759377
0.687579209,0.592703939,0.704792562,0.594309763,0.719435591,0.597198452,0.731895457,0.533921299,0.695721244,0.599463931,0.663703279,0.608604441,0.627567314,0.635827878,0.706277494,0.519572198,0.714139367,0.582526179
0.687674179,0.592317016,0.704748918,0.594283484,0.719468037,0.59645749,0.731827814,0.53386581,0.695862262,0.599283717,0.663774495,0.608486251,0.627653555,0.635886562,0.706325459,0.519337898,0.714123547,0.58235837
0.687882289,0.592053313,0.704760969,0.594293686,0.719500307,0.595746799,0.732048748,0.533757998,0.695920168,0.599180394,0.663874387,0.607920171,0.627648242,0.635947881,0.706535395,0.51923518,0.714190157,0.582049073
0.688099575,0.591878362,0.704855915,0.594264483,0.719411057,0.594988878,0.73224111,0.533500193,0.695950386,0.599143212,0.664104167,0.607563724,0.627733797,0.635741234,0.706643073,0.519467074,0.714225612,0.581628606
0.688058776,0.591847534,0.705019294,0.594609988,0.719497091,0.594920269,0.732514332,0.533330905,0.696021391,0.59892263,0.664303799,0.606976641,0.627879284,0.636061119,0.706790508,0.519434608,0.714393962,0.581231969
0.68806944,0.591661658,0.704576698,0.594847343,0.719582662,0.594216492,0.732772468,0.533142479,0.69611924,0.598781011,0.664300558,0.606753781,0.627858347,0.636018867,0.706977378,0.520006319,0.714530775,0.581294073
0.688325355,0.591245424,0.704273634,0.594742488,0.719721268,0.594378471,0.732961333,0.532844804,0.696230139,0.598256655,0.664426713,0.606326915,0.627897594,0.635748629,0.707103061,0.519644814,0.714595575,0.581060772
0.688426992,0.591011523,0.704327833,0.594430629,0.719952498,0.594418976,0.733189806,0.532543363,0.69615088,0.598114359,0.664437497,0.606013833,0.627981562,0.635444048,0.707208063,0.519800316,0.714710803,0.580726081
0.68859925,0.590738568,0.704313532,0.59490071,0.719943048,0.594664697,0.733403554,0.53228428,0.69622059,0.598115841,0.664576909,0.606198889,0.627676709,0.634952985,0.707332456,0.519363888,0.714916568,0.580202117
0.688730033,0.591287199,0.704448968,0.594163213,0.719827511,0.594388515,0.733629629,0.532495973,0.696289927,0.597785644,0.664772618,0.605836623,0.627552253,0.634667423,0.707495988,0.519149774,0.715050527,0.580121446
0.688870232,0.591147948,0.704637961,0.593418278,0.720030151,0.593722476,0.733787341,0.532188844,0.696345464,0.598038321,0.664725507,0.605636022,0.627532464,0.634307533,0.707618954,0.51895812,0.715193849,0.579822343
0.689009687,0.590705457,0.704771818,0.593272532,0.720165732,0.594855169,0.733997803,0.531951865,0.696266741,0.598418763,0.664905599,0.605475165,0.627601692,0.634013741,0.707820448,0.518879509,0.715225889,0.580352359
0.689017638,0.590717108,0.704756495,0.593443273,0.720326919,0.594118894,0.734220512,0.532347764,0.696228517,0.598740408,0.665098886,0.605420148,0.62772967,0.633907677,0.707843192,0.518611059,0.71538803,0.580199671
0.689135904,0.590555262,0.704795099,0.593298574,0.720355986,0.594926067,0.734415394,0.532401698,0.696230472,0.598703392,0.665164165,0.605129036,0.627621128,0.633554551,0.70800365,0.518533776,0.715499343,0.579997531
0.689303577,0.590193047,0.70491406,0.593108341,0.720528917,0.596146642,0.734662413,0.531984337,0.696338744,0.598607126,0.664764704,0.60577729,0.627424948,0.633498701,0.708104347,0.518391831,0.715620038,0.579896102
0.689400512,0.590036955,0.705099351,0.592603029,0.720596475,0.595490382,0.7348286,0.531412322,0.696486215,0.598685379,0.664900695,0.605164535,0.627405753,0.633130287,0.708106581,0.518989603,0.715769926,0.579863693
0.689606429,0.589872086,0.705283673,0.591967707,0.720741823,0.594752859,0.735007139,0.531759182,0.69658003,0.599073612,0.664965981,0.605134314,0.627284286,0.632638485,0.708186945,0.518727652,0.715899198,0.580187691
0.689761632,0.589797144,0.705094037,0.591499122,0.720821462,0.59516338,0.735013318,0.53154715,0.696699727,0.598760251,0.664863376,0.60485278,0.626988417,0.632329634,0.708266891,0.51870838,0.716017904,0.579998712
0.689935831,0.589651106,0.705184406,0.592130809,0.720887731,0.594430029,0.735256207,0.530998544,0.696818801,0.598988431,0.664984122,0.605216994,0.626897767,0.632016493,0.708346419,0.519110752,0.716145856,0.579542572
0.690069621,0.589648188,0.705314063,0.591603185,0.720785664,0.594663566,0.73545848,0.530722162,0.696924139,0.598418705,0.665159801,0.605076205,0.627068779,0.63190841,0.708425535,0.518850947,0.716233789,0.58008457
0.690202717,0.589365943,0.705535571,0.590896385,0.720697015,0.595654723,0.735646621,0.530164323,0.697068183,0.598317634,0.665334569,0.604883977,0.626862606,0.631666937,0.708465574,0.518610761,0.716291827,0.579671115
0.690364601,0.589694057,0.705729568,0.590844065,0.72082737,0.595169283,0.735794638,0.529929456,0.696976576,0.598139753,0.665522252,0.604738375,0.626946212,0.63160968,0.708563256,0.518776942,0.71645723,0.579431061
0.690584449,0.589622109,0.705830517,0.591192742,0.720751893,0.595182536,0.735954909,0.529974688,0.696924491,0.598635528,0.665640056,0.604277692,0.626928597,0.631628117,0.708525799,0.518414775,0.716621782,0.579411735
0.690764068,0.589763825,0.705970295,0.590483777,0.720894226,0.594933474,0.736153306,0.529937959,0.69705444,0.598004401,0.665578542,0.604037062,0.626968518,0.631228164,0.70860364,0.518654243,0.716814699,0.578945764
0.690894019,0.589553409,0.706083192,0.591436648,0.721074099,0.594220464,0.736389536,0.529384642,0.697222573,0.597765281,0.665764156,0.604006601,0.626621471,0.631133993,0.708719352,0.518242669,0.71697749,0.578709827
0.691052478,0.589168991,0.706247705,0.591880544,0.7212785,0.59430084,0.736572889,0.529725864,0.697364012,0.597499742,0.665798376,0.60412768,0.626576246,0.631259196,0.708815386,0.517945221,0.717061946,0.578739432
0.69118103,0.588850731,0.706281226,0.59186446,0.721342251,0.594536044,0.736742424,0.529181485,0.697427426,0.597849377,0.665982482,0.603665406,0.626531252,0.630864528,0.708853818,0.518105812,0.717174961,0.578673974
0.691357303,0.588669572,0.706431417,0.591282268,0.721291742,0.593821389,0.736872542,0.528838705,0.697529071,0.597649998,0.66622008,0.603369476,0.626429626,0.630982145,0.708873065,0.518261692,0.717345231,0.578331177
0.69150373,0.58889941,0.706567895,0.590797115,0.721481408,0.59340565,0.736937907,0.52907717,0.697514832,0.597401432,0.666415753,0.603074988,0.62624344,0.630520869,0.708967977,0.518059572,0.717466566,0.578267087
0.691485773,0.588872501,0.706755349,0.590619536,0.72154416,0.593742781,0.737130801,0.528649256,0.697641313,0.596819407,0.666556284,0.602919951,0.626114771,0.629995392,0.709062409,0.518021305,0.717596877,0.577953255
0.691679144,0.588700248,0.706748598,0.591483621,0.721217129,0.594130569,0.737156922,0.529320561,0.697754401,0.596732409,0.666466536,0.602696355,0.625930321,0.629675265,0.709080984,0.518105015,0.71772653,0.577964385
0.691785343,0.588682673,0.706857543,0.593274993,0.721418081,0.594184753,0.737361015,0.528782691,0.69786692,0.596223606,0.66667358,0.602823896,0.625859376,0.629617146,0.709306239,0.517818233,0.717826906,0.577530728
0.69197699,0.588451556,0.706965941,0.593253421,0.721180512,0.59348524,0.737564083,0.528384889,0.697978873,0.595797606,0.666678041,0.602665439,0.625788788,0.629393469,0.709380359,0.517932834,0.717926778,0.577270769
0.692120029,0.588416575,0.706741332,0.594167973,0.721318203,0.592875429,0.737728158,0.527848959,0.698102923,0.595671641,0.6667897,0.602519184,0.625732556,0.628833888,0.709472811,0.517676875,0.718054629,0.576932451
0.692319386,0.588024637,0.706849479,0.593504019,0.721430331,0.592182564,0.737765151,0.52760099,0.698188474,0.595532279,0.666967646,0.602102368,0.625900068,0.628547581,0.709434204,0.517556346,0.718162902,0.576894718
0.692385002,0.58770608,0.707084319,0.594217395,0.721476639,0.592620786,0.738204992,0.527610998,0.698235813,0.595946273,0.667304732,0.601712668,0.626303583,0.628466273,0.709767992,0.517426824,0.718195066,0.57694713
0.692535417,0.587901498,0.707279916,0.593643244,0.721808787,0.591976225,0.738454193,0.527762824,0.698308044,0.596087369,0.667706653,0.601829049,0.626218695,0.628471163,0.709933046,0.517310983,0.718330718,0.577112097
0.69265678,0.587630451,0.707651784,0.59377906,0.722102065,0.591287778,0.738764819,0.527941786,0.698442579,0.595851479,0.667960615,0.60200512,0.626453066,0.628142341,0.710338012,0.51746467,0.718503294,0.576980967
0.692777543,0.587469637,0.707592432,0.594904859,0.722332011,0.590600844,0.739148915,0.527923662,0.698701459,0.595979749,0.66825303,0.601851773,0.626451198,0.628791584,0.710556253,0.517263407,0.718646888,0.577244879
0.692850767,0.587158844,0.707533373,0.594230929,0.722536129,0.590240548,0.739381469,0.528108663,0.698959061,0.595802872,0.668610021,0.6014678,0.626380369,0.62888555,0.710847122,0.51729577,0.718808478,0.577081859
0.692998553,0.586922705,0.707813903,0.593658809,0.722616089,0.590056543,0.739612877,0.528066421,0.698966601,0.595711714,0.668965253,0.601402693,0.626722691,0.628600391,0.710971129,0.518057919,0.718941283,0.576561773
0.693126928,0.58725031,0.70810559,0.592982457,0.722781652,0.590676501,0.740029285,0.528100113,0.699185059,0.595197553,0.669266183,0.601690117,0.626857437,0.628709878,0.711204542,0.518293733,0.718980367,0.576200587
0.693217396,0.587002141,0.708308312,0.592649695,0.722970912,0.590544488,0.740319865,0.528048633,0.699328173,0.59494469,0.669460784,0.601570444,0.626964137,0.629140928,0.711381938,0.518484157,0.719102816,0.576079589
0.693344608,0.586805435,0.708485094,0.592310961,0.723159247,0.589871288,0.74055963,0.527772704,0.69953233,0.594686425,0.669693657,0.601665268,0.627124951,0.628792786,0.711576712,0.518308265,0.719233927,0.57611223
0.693508295,0.587097108,0.708685902,0.592312548,0.723261298,0.589198208,0.740872136,0.527723954,0.69937826,0.594422268,0.669912351,0.601801089,0.627393988,0.62838394,0.711879747,0.51808176,0.719401353,0.575904121
0.693550919,0.586458683,0.70857539,0.591641651,0.723362852,0.590316858,0.741121679,0.528374786,0.699630454,0.594774789,0.670129981,0.601798976,0.627661716,0.627942604,0.712163149,0.518191202,0.719521884,0.575577814
0.693685624,0.586071043,0.708626401,0.59214015,0.723172651,0.590366589,0.741419044,0.527906233,0.699832391,0.594178208,0.670151861,0.601750726,0.62769763,0.627959051,0.71181121,0.517937626,0.718998258,0.575976368
0.693856503,0.585917452,0.708738932,0.592089159,0.722922838,0.589857111,0.741751657,0.52746764,0.699959977,0.593695469,0.670354909,0.601708623,0.62777395,0.628388841,0.711605531,0.518013581,0.718871547,0.575973488
0.693989819,0.586441667,0.708740007,0.592554987,0.722855391,0.589203004,0.741838676,0.527702821,0.70018454,0.594283856,0.670608643,0.60180948,0.627957855,0.628669122,0.711635181,0.517929421,0.718763747,0.576087078
0.694049195,0.586744095,0.708827134,0.592206111,0.72265574,0.589049871,0.741961786,0.527973415,0.699653488,0.594400468,0.670448811,0.601207688,0.627925487,0.629116155,0.711736617,0.517626236,0.718729486,0.57604382
0.694181408,0.586569454,0.708656288,0.592912813,0.72274551,0.590248426,0.742266414,0.527601,0.699161411,0.594774926,0.670521133,0.601329595,0.628054426,0.629454952,0.711801688,0.517669723,0.718677179,0.575642934
0.694121504,0.58689011,0.708877785,0.592767931,0.722738926,0.590095529,0.742496911,0.527582693,0.698708029,0.594870397,0.670605932,0.601353134,0.628236335,0.629552818,0.711902238,0.517710495,0.718770461,0.575405133
0.694171043,0.586668551,0.708841899,0.593230497,0.72270845,0.590169745,0.742702141,0.527075103,0.698256816,0.595223171,0.670741498,0.600868898,0.628497565,0.629250007,0.712055868,0.517647157,0.718845173,0.57548385
0.694102375,0.586743031,0.708927951,0.593257011,0.722725852,0.589584207,0.742858176,0.52663459,0.697807757,0.595479082,0.670876418,0.600868903,0.628610882,0.629011358,0.712155332,0.517666499,0.718765843,0.575396338
0.694260361,0.586664199,0.709183662,0.592807045,0.722802695,0.588977318,0.742797017,0.526800148,0.697348811,0.595870763,0.671023427,0.600684726,0.628750263,0.628965779,0.712041103,0.517712863,0.718858248,0.575400538
0.694408564,0.587140936,0.709426039,0.593859857,0.722748532,0.588855891,0.742844118,0.527100353,0.696916038,0.596096509,0.671220547,0.600391093,0.628902252,0.629042587,0.712104677,0.517513105,0.718752272,0.575275643
0.694492994,0.587745299,0.709703538,0.593876024,0.722824957,0.589094572,0.743034611,0.52697704,0.696461381,0.596161485,0.67121398,0.600648188,0.629172665,0.629086201,0.712327107,0.517471441,0.718925055,0.575010216
0.694675902,0.587661791,0.709955602,0.593215378,0.722948302,0.589332093,0.743355541,0.526949265,0.696056632,0.596275932,0.671435001,0.600526499,0.629375765,0.629152977,0.712495559,0.517356055,0.719034338,0.575217094
0.694831044,0.58817278,0.710122245,0.592593516,0.723059273,0.58909428,0.743567753,0.52742666,0.69564188,0.596388664,0.67149102,0.600186967,0.62927486,0.629009892,0.712452007,0.516974249,0.719053768,0.574723154
0.694922831,0.58788875,0.710216075,0.592841143,0.723157957,0.589106931,0.743790849,0.527270611,0.695240964,0.596372614,0.671697766,0.599822881,0.629279589,0.62905313,0.712654491,0.517159791,0.719171146,0.574313379
0.694692867,0.587372511,0.710477137,0.592812129,0.723256178,0.589587703,0.743918053,0.527129264,0.69484193,0.596457795,0.671778012,0.599685438,0.629153156,0.628969725,0.712873542,0.517179675,0.719136813,0.574456644
0.694374934,0.587577372,0.710689182,0.593113461,0.723377358,0.58894156,0.744115629,0.527219829,0.694444765,0.596524497,0.671845358,0.599835407,0.629485232,0.628955612,0.713021658,0.516902775,0.719200222,0.57446827
0.694147324,0.58784207,0.710387648,0.593250811,0.723322738,0.588563019,0.744335882,0.52734631,0.694167459,0.596978776,0.671887401,0.599708519,0.62964607,0.628680544,0.7132737,0.517223318,0.719263334,0.57412944
0.694266438,0.587381992,0.71042052,0.593373293,0.723466508,0.587922597,0.744296108,0.528037698,0.693832581,0.597181927,0.671904317,0.599644608,0.629741047,0.628867211,0.713541962,0.517177011,0.719317322,0.574015669
0.69425236,0.58731628,0.710560027,0.592782068,0.723563097,0.589085317,0.744456189,0.52829284,0.693910349,0.597489749,0.67203308,0.599268648,0.629666685,0.629578451,0.713791622,0.517339217,0.719485576,0.574342189
0.69433539,0.587392148,0.710817262,0.593297554,0.723763647,0.588509563,0.744650683,0.527892878,0.69377683,0.597305498,0.672272913,0.598971895,0.629592668,0.62982459,0.714040122,0.517276346,0.719573952,0.573987689
0.694426836,0.587839607,0.711096927,0.592782061,0.723801231,0.588288917,0.744879349,0.527659093,0.693679002,0.597336518,0.672486879,0.598420054,0.629518993,0.629888503,0.714235649,0.517267827,0.719732065,0.573718087
0.694491516,0.587510534,0.711316386,0.592137787,0.723942568,0.587663149,0.745106958,0.527518942,0.693441658,0.597661397,0.672502254,0.599206112,0.629445659,0.63037545,0.714395802,0.517438282,0.719758228,0.573458656
0.694573421,0.587168044,0.711452542,0.591642642,0.724083253,0.587588622,0.745182237,0.527384779,0.693554521,0.597489868,0.672628453,0.599287746,0.629372663,0.630442602,0.714503632,0.51727368,0.719775543,0.573262719
0.694628726,0.586947915,0.711588072,0.591269858,0.724154326,0.587136941,0.745431324,0.527160362,0.693655255,0.597394941,0.672778659,0.599409653,0.629415587,0.630575322,0.714645277,0.517759702,0.719871148,0.573134923
0.694770986,0.586937552,0.711804894,0.591537082,0.724236541,0.587565265,0.745447595,0.527760564,0.693825029,0.597133607,0.672928175,0.599533338,0.629458314,0.630646342,0.714854738,0.517850247,0.719940251,0.572875773
0.6949648,0.586831904,0.711962348,0.591471004,0.724329821,0.587034501,0.745729607,0.527346669,0.693866897,0.597426936,0.672966874,0.599502768,0.62944971,0.630550644,0.715012009,0.51785259,0.719766336,0.573063444
0.695001471,0.586916812,0.712014246,0.59101993,0.72441126,0.586674573,0.745675937,0.527582285,0.693897042,0.59759984,0.673042024,0.599479676,0.629326352,0.630470292,0.714930028,0.518078173,0.719774826,0.573325403
0.694925378,0.586962622,0.712124018,0.590587585,0.724492327,0.586621894,0.745956144,0.528077621,0.693973069,0.597168596,0.673141194,0.599853192,0.629305362,0.630544394,0.71510341,0.518011817,0.719886818,0.573582708
0.695091595,0.586439865,0.712186909,0.589967771,0.724573027,0.586482347,0.746189164,0.528142573,0.69404875,0.597390887,0.673288527,0.599660987,0.629259074,0.630477796,0.715259044,0.517949987,0.719981083,0.573470897
0.695213949,0.586319183,0.712203237,0.589358585,0.724687373,0.586493536,0.74614627,0.528307074,0.694146993,0.597451891,0.673277554,0.599237095,0.62912432,0.630462005,0.715363205,0.517819202,0.719997618,0.573466317
0.695249724,0.585870768,0.712381095,0.589745194,0.724676768,0.586283979,0.746377805,0.528090678,0.694267644,0.59732032,0.673423912,0.599173718,0.629192404,0.630474193,0.715466894,0.517694499,0.720091206,0.573064755
0.695233839,0.586015996,0.712489047,0.590705004,0.724711358,0.585670559,0.746425884,0.527612522,0.694296544,0.597032522,0.673509253,0.598852404,0.629121463,0.630511276,0.715603807,0.517646353,0.720141619,0.57264122
0.695355046,0.586059039,0.712596514,0.591182805,0.724689486,0.585069272,0.746587496,0.528027123,0.69440494,0.597032759,0.673546033,0.599270953,0.629164083,0.630616765,0.71568968,0.517494342,0.720260056,0.572505977
0.695492796,0.586166237,0.712726427,0.590855934,0.724892431,0.585381496,0.74680513,0.527569763,0.694456101,0.597404122,0.673750887,0.599098978,0.629018199,0.63087012,0.715926098,0.517425422,0.720318375,0.572699562
0.695646979,0.586241447,0.71283288,0.590248371,0.724959936,0.585869587,0.747010463,0.527107797,0.694597625,0.597279076,0.673691039,0.598839382,0.629035807,0.630643522,0.716161455,0.517085722,0.720401912,0.57231104
0.695749436,0.586043557,0.712938855,0.590260093,0.724926469,0.585539255,0.747135787,0.526762826,0.694727217,0.597238174,0.673679312,0.598739997,0.629078333,0.630739888,0.716379064,0.517046731,0.720476601,0.571991162
0.695927819,0.58580341,0.712839365,0.590929295,0.724971276,0.584940774,0.747395833,0.526518243,0.694901325,0.597110633,0.673739257,0.598677939,0.629108198,0.630853476,0.716512413,0.517077528,0.720542501,0.572081436
0.695876764,0.585733631,0.712740319,0.59061287,0.725093834,0.584798456,0.747542237,0.526260101,0.694950925,0.596922005,0.673727476,0.599479554,0.629100604,0.631007167,0.716611927,0.517143525,0.720633417,0.571852598
0.695809036,0.585361817,0.71297051,0.591296975,0.725193626,0.58422439,0.747676768,0.526258574,0.695078868,0.596978404,0.67372763,0.599458685,0.629167531,0.630961427,0.716528577,0.517041738,0.720723929,0.571626154
0.695876501,0.585096667,0.71315443,0.590707341,0.725304061,0.583636921,0.747855495,0.526021877,0.695206243,0.596981388,0.673822641,0.599146883,0.62911029,0.63075325,0.716793083,0.516802424,0.720696455,0.57179311
0.695800661,0.584899042,0.713348824,0.590564067,0.725303388,0.583065481,0.748100474,0.526368188,0.695344229,0.597169451,0.6739054,0.599170285,0.6291769,0.630579923,0.716891315,0.516835394,0.720778046,0.571615773
0.695775518,0.584497121,0.713576147,0.590470919,0.725479319,0.582853885,0.748299775,0.526375568,0.695437009,0.596705131,0.673987794,0.59904189,0.629181553,0.630658571,0.717087957,0.516827783,0.720901086,0.57119617
0.695834235,0.584172916,0.713791232,0.589863364,0.725544342,0.582752508,0.748520447,0.526662922,0.695618377,0.596369691,0.674093383,0.59865466,0.629260018,0.630620831,0.717267295,0.516887465,0.720831687,0.570986128
0.695942835,0.584059253,0.713949304,0.589327344,0.725762926,0.582634263,0.748717949,0.526510916,0.695687947,0.596237384,0.674186755,0.59842318,0.629301303,0.630739602,0.717445845,0.517109528,0.720870819,0.570650255
0.695975914,0.583999715,0.713849344,0.589213927,0.725827043,0.582045602,0.748936736,0.526240106,0.695580001,0.596342927,0.67426799,0.598553452,0.629158637,0.630583148,0.717558149,0.517388593,0.720943005,0.570489865
0.696108688,0.584124685,0.713816806,0.589092401,0.725956524,0.581459334,0.749121411,0.525797086,0.695815122,0.596133361,0.67434887,0.598847944,0.629199963,0.630545152,0.717686292,0.517165499,0.721089473,0.570210525
0.696191072,0.583993843,0.714051766,0.589296454,0.726140025,0.580904342,0.749338362,0.525899815,0.695905861,0.595912844,0.674546156,0.598670425,0.629228911,0.630911477,0.717944228,0.517261835,0.721136055,0.569719195
0.696289664,0.584176791,0.714263471,0.590446378,0.726115755,0.580566249,0.749521357,0.525476179,0.696007208,0.595885798,0.674532873,0.598536497,0.629172534,0.630838163,0.718022195,0.51707882,0.72123195,0.569620747
0.696247308,0.584071682,0.71426352,0.589848583,0.726102459,0.580650638,0.749462011,0.525015162,0.696206929,0.59542398,0.6746824,0.598241698,0.629116403,0.631037414,0.71822961,0.517212146,0.721335662,0.569347499
0.69622988,0.584252421,0.714374241,0.589892145,0.726165144,0.580072329,0.749665856,0.524593922,0.69634005,0.595650357,0.674808079,0.598094543,0.629048396,0.631094719,0.718322808,0.51711997,0.721406057,0.56913173
0.696220758,0.584223374,0.714429266,0.58957413,0.726260025,0.579495303,0.749846954,0.524371715,0.696428868,0.595454863,0.67482904,0.598491752,0.628859762,0.630833903,0.718447909,0.51719374,0.721402358,0.569051005
0.69619525,0.583942642,0.714627308,0.589519016,0.726343696,0.579989932,0.750038179,0.524399066,0.696582751,0.595113315,0.674976959,0.597910344,0.628985661,0.631115259,0.71865306,0.516901594,0.721235051,0.569376114
0.696300965,0.583875209,0.714703542,0.589207699,0.726157611,0.58087728,0.750239463,0.524196139,0.696583585,0.594727357,0.674997466,0.597961155,0.628990616,0.631232839,0.71887341,0.516962355,0.721174592,0.569539986
0.696471641,0.583517848,0.71488917,0.58920111,0.726251895,0.580552808,0.750472466,0.524324003,0.696682167,0.594697011,0.675132886,0.597792664,0.628863394,0.631066163,0.719092812,0.517074772,0.72130175,0.56925841
0.696551831,0.583473275,0.714931669,0.588619433,0.726238479,0.580458621,0.750639441,0.524231984,0.696780326,0.594428593,0.67525625,0.597740242,0.628808648,0.631101626,0.719215187,0.51712951,0.721257664,0.569326757
0.696729382,0.583402567,0.715017687,0.588581195,0.726064521,0.58114555,0.750556961,0.523793524,0.696748287,0.594448458,0.675470692,0.59761539,0.628778062,0.631032949,0.719305077,0.517004923,0.72139221,0.569130574
0.69686555,0.583448912,0.715103337,0.587994273,0.725934041,0.581142937,0.750798584,0.523382245,0.696824302,0.594377356,0.675592807,0.597375557,0.628759545,0.631051226,0.719442421,0.516721496,0.721509994,0.568931833
0.697001138,0.583323166,0.715319165,0.588560791,0.725921388,0.581104828,0.751017639,0.52372778,0.696986142,0.594617117,0.675748607,0.59726704,0.628812576,0.631258683,0.71957918,0.516508211,0.721554588,0.568605139
0.697152329,0.583201357,0.715490653,0.588013797,0.726057726,0.580967019,0.751257253,0.523281034,0.697093564,0.594356986,0.675949256,0.596766148,0.628687086,0.631288847,0.719778868,0.516630381,0.721631228,0.568566053
0.697278659,0.582992586,0.715672244,0.588529669,0.725938707,0.580929012,0.751377898,0.523146565,0.697211254,0.594196384,0.676160406,0.596395378,0.628751907,0.631329409,0.719993553,0.516538688,0.721578869,0.568716941
0.697420566,0.582909372,0.715777401,0.588440494,0.726021464,0.580892241,0.751637134,0.523438827,0.697253543,0.594280762,0.676325343,0.595914986,0.628792782,0.631575311,0.720191518,0.51626329,0.721671184,0.568509794
